,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording
171,221871,Crypturellus,parvirostris,Small-billed Tinamou,https://www.xeno-canto.org/221871/download,XC221871-Small-billed Tinamou A 212.mp3,12,
172,108627,Crypturellus,parvirostris,Small-billed Tinamou,https://www.xeno-canto.org/108627/download,Crypturellus_parvirostris_JMS110711_0951.mp3,16,
173,23416,Crypturellus,parvirostris,Small-billed Tinamou,https://www.xeno-canto.org/23416/download,Crypturellus parvirostris-PKD227:22.mp3,42,
174,515385,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/515385/download,XC515385-TASCAM_0218 - Crypturellus tataupa.mp3,13,
175,388096,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/388096/download,XC388096-170906 TATI2 30ft Wetlands 0600 mp3 amp.mp3,20,
176,348898,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/348898/download,XC348898-Crypturellus tataupa.mp3,40,"Turdus albicollis, Turdus rufiventris, Mionectes rufiventris"
177,221922,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/221922/download,XC221922-Tataupa Tinamou A 228.mp3,57,
178,143925,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/143925/download,XC143925-Crypturellus tataupa 1.mp3,36,
179,77829,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/77829/download,Crypturellus tataupa (Reginao).mp3,32,
180,42078,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/42078/download,Crypturellus tataupa_Vale do Selke Pequeno_Pomerode_SC_06-09-2009.mp3,21,
181,13712,Crypturellus,tataupa,Tataupa Tinamou,https://www.xeno-canto.org/13712/download,Crypturellus tataupa.mp3,29,"Cacicus haemorrhous, Glaucidium brasilianum"
182,511769,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/511769/download,XC511769-ZOOM0022 mp3 Red-winged Tinamou.mp3,10,
183,506429,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/506429/download,XC506429-Perdiz.mp3,61,
184,454255,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/454255/download,XC454255-Perdiz5 (Rhynchotus rufescens-OK-OK) 24-01-2019 8e8.mp3,3,
185,418509,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/418509/download,XC418509-Perdiz2 (Rhynchotus rufescens-OK).mp3,3,
186,288532,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/288532/download,XC288532-PESC1_43_Rrufe.mp3,30,Zonotrichia capensis
187,266341,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/266341/download,XC266341-Rhynchotus_rufescens_(Red-winged_Tinamou)e.p.09.08.09.mp3,26,
188,173419,Rhynchotus,rufescens,Red-winged Tinamou,https://www.xeno-canto.org/173419/download,XC173419-PERDIZ - SAO ROQUE DE MINAS - 08-05-13.mp3,37,
189,40026,Nothura,boraquira,White-bellied Nothura,https://www.xeno-canto.org/40026/download,Nothura boraquira_Riacho de Santana_12_X_2009_CA.mp3,55,
190,283242,Nothura,minor,Lesser Nothura,https://www.xeno-canto.org/283242/download,XC283242-Nothura minor Emas PNE_8993.mp3,12,
191,496226,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/496226/download,XC496226-Nothura maculosa.mp3,28,
192,451827,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/451827/download,XC451827-Codorna amarela (Nothura maculosa-OK-OK) 6-1-‎2019 ‏‎16e26.mp3,3,
193,443402,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/443402/download,XC443402-Codorna amarela5 (Nothura maculosa-OK-OK) 16-11-18 10e38.mp3,14,
194,443401,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/443401/download,XC443401-Codorna amarela1 (Nothura maculosa-OK-OK) 16-11-18 10e8.mp3,57,
195,441990,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/441990/download,XC441990-Codorna amarela3 (Nothura maculosa-OK-OK).mp3,22,
196,433822,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/433822/download,XC433822-mp3_N. maculosa.mp3,11,
197,414135,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/414135/download,XC414135-Codorna amarela (Nothura maculosa-OK-OK).mp3,21,
198,319690,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/319690/download,XC319690-Nothura maculosa Patrocinio MG 11 01 2012.mp3,6,
199,153782,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/153782/download,XC153782-COdorna amrela 2.mp3,4,
200,153780,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/153780/download,XC153780-CODORNA AMARELA.mp3,18,
201,17082,Nothura,maculosa,Spotted Nothura,https://www.xeno-canto.org/17082/download,codorna942_NEW.mp3,30,
202,39083,Taoniscus,nanus,Dwarf Tinamou,https://www.xeno-canto.org/39083/download,Taoniscus espetacualar mtz.mp3,25,Rhynchotus rufescens
203,39081,Taoniscus,nanus,Dwarf Tinamou,https://www.xeno-canto.org/39081/download,Taoniscus  Incrivel MTZ.mp3,24,
204,26017,Taoniscus,nanus,Dwarf Tinamou,https://www.xeno-canto.org/26017/download,Taoniscus  do Walter.mp3,28,
205,23589,Taoniscus,nanus,Dwarf Tinamou,https://www.xeno-canto.org/23589/download,Taoniscus_nanus_-_Cristalina_-_GO_-_11-2-2008_-_Nunes_costa_1.mp3,63,
206,11335,Taoniscus,nanus,Dwarf Tinamou,https://www.xeno-canto.org/11335/download,Taoniscus nanus Catalao GO 24 Jan 2005.mp3,32,
207,504228,Anhima,cornuta,Horned Screamer,https://www.xeno-canto.org/504228/download,XC504228-10-10-2019 6e42 anhuma (Anhima cornuta-OK).mp3,13,
208,401621,Anhima,cornuta,Horned Screamer,https://www.xeno-canto.org/401621/download,XC401621-Anhuma (Anhima cornuta-OK-OK).mp3,10,
209,329860,Anhima,cornuta,Horned Screamer,https://www.xeno-canto.org/329860/download,"XC329860-Anhima cornuta () - Caio Brito (Guadalupe-PI) - BRITO,929.mp3",14,"Columbina squammata, Turdus leucomelas, Laterallus melanophaius"
210,108618,Anhima,cornuta,Horned Screamer,https://www.xeno-canto.org/108618/download,"Anhima_cornuta_EMS111216_1034+T.melancholicus,V.olivaceus,C.leucotis.mp3",27,"Tyrannus melancholicus, Vireo chivi, Cantorchilus leucotis"
211,45656,Anhima,cornuta,Horned Screamer,https://www.xeno-canto.org/45656/download,Som dos alencornes.mp3,20,
212,510865,Chauna,torquata,Southern Screamer,https://www.xeno-canto.org/510865/download,XC510865-Chauna torquata_Mostardas_1082.mp3,72,
213,217915,Chauna,torquata,Southern Screamer,https://www.xeno-canto.org/217915/download,XC217915-CHATOR11.mp3,43,"Crypturellus undulatus, Crotophaga ani"
214,171667,Chauna,torquata,Southern Screamer,https://www.xeno-canto.org/171667/download,XC171667-Chauna torquata_Pocone_1527.mp3,47,
215,147538,Chauna,torquata,Southern Screamer,https://www.xeno-canto.org/147538/download,XC147538-Chauna_torquata_Piracicaba.mp3,16,Himantopus melanurus
216,119767,Chauna,torquata,Southern Screamer,https://www.xeno-canto.org/119767/download,XC119767-SouthernScreamerXaraes12Edwards.mp3,16,
217,119766,Chauna,torquata,Southern Screamer,https://www.xeno-canto.org/119766/download,XC119766-SouthernScreamer2Xaraes12Edwards.mp3,51,
218,234774,Dendrocygna,viduata,White-faced Whistling Duck,https://www.xeno-canto.org/234774/download,XC234774-Dendrocygna viduata_RGde_08-01-2015_09h50.MP3,30,
219,173405,Dendrocygna,viduata,White-faced Whistling Duck,https://www.xeno-canto.org/173405/download,XC173405-Anatidae_Dendrocygna_viduata_20_02_2011_H22_07_Fazenda_Beira_Rio_Salete.mp3,68,
220,440952,Dendrocygna,autumnalis,Black-bellied Whistling Duck,https://www.xeno-canto.org/440952/download,XC440952-Marrecla cabocla (Dendrocygna autumnalis-OK) 28-10-18 6e43.mp3,5,Chrysomus ruficapillus
221,42415,Dendrocygna,bicolor,Fulvous Whistling Duck,https://www.xeno-canto.org/42415/download,D.bicolor 22jan08- 857.mp3,7,
222,466885,Amazonetta,brasiliensis,Brazilian Teal,https://www.xeno-canto.org/466885/download,XC466885-Amazonetta brasiliensis.mp3,7,
223,443339,Amazonetta,brasiliensis,Brazilian Teal,https://www.xeno-canto.org/443339/download,XC443339-Pe vermelho (Amazonetta brasiliensis-OK) 12-11-18 17e24.mp3,9,
224,44784,Netta,erythrophthalma,Southern Pochard,https://www.xeno-canto.org/44784/download,N.erythrophthalma sing- Brumadinho HJCP-0138.mp3,13,
225,448475,Nomonyx,dominicus,Masked Duck,https://www.xeno-canto.org/448475/download,XC448475-Marreca bico roxo1 (Nomonyx dominicus-OK) 28-12-18 9e23.mp3,15,"Gnorimopsar chopi, Crotophaga ani"
226,403613,Nomonyx,dominicus,Masked Duck,https://www.xeno-canto.org/403613/download,XC403613-180223-145234_marreca-de-bico-roxo.mp3,128,
227,403834,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/403834/download,XC403834-Aracoa do pantanal2 (Ortalis canicollis-OK-OK).mp3,3,
228,351098,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/351098/download,XC351098-ORTCAN14.mp3,18,
229,226972,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/226972/download,XC226972-Chaco Chachalaca A 869.mp3,12,
230,226971,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/226971/download,XC226971-Chaco Chachalaca A 867.mp3,12,
231,226970,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/226970/download,XC226970-Chaco Chachalaca A 872.mp3,45,
232,217917,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/217917/download,XC217917-ORTCAN03.mp3,61,
233,171669,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/171669/download,XC171669-Ortalis canicollis_Pocone_1512.mp3,32,
234,167631,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/167631/download,XC167631-LS100410 Chaco Chacalaca.mp3,89,
235,144604,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/144604/download,XC144604-Ortalis-canicollis-BMelgaco-MT-Brazil5-5-06-ASilveira.mp3,16,
236,123628,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/123628/download,XC123628-20110901-0600-1022-BR-MG-Pantanal Wildlife Center-Chaco Chachalaca.mp3,66,
237,123600,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/123600/download,XC123600-20110901-0530-1017-BR-MG-Pantanal Wildlife Center-Chaco Chachalaca_1_filt.mp3,23,
238,23715,Ortalis,canicollis,Chaco Chachalaca,https://www.xeno-canto.org/23715/download,Ortalis canicollis-PKD225:10.mp3,35,"Myiothlypis flaveola, Ortalis canicollis"
239,513659,Ortalis,guttata,Speckled Chachalaca,https://www.xeno-canto.org/513659/download,XC513659-Ortalis remota 2.mp3,41,
240,513658,Ortalis,guttata,Speckled Chachalaca,https://www.xeno-canto.org/513658/download,XC513658-Ortalis remota 1.mp3,41,
241,305925,Ortalis,guttata,Speckled Chachalaca,https://www.xeno-canto.org/305925/download,XC305925-ORTGUT14.mp3,117,"Psarocolius angustifrons, Trogon melanurus"
242,206944,Ortalis,guttata,Speckled Chachalaca,https://www.xeno-canto.org/206944/download,XC206944-Ortalis guttata_Monte Carmelo_1082.mp3,23,
243,189706,Ortalis,araucuan,East Brazilian Chachalaca,https://www.xeno-canto.org/189706/download,XC189706-o_guttata_virginopolis_1.mp3,23,"Megarynchus pitangua, Myiophobus fasciatus, Todirostrum poliocephalum"
244,83826,Ortalis,araucuan,East Brazilian Chachalaca,https://www.xeno-canto.org/83826/download,Ortalis guttata_Mucuge.mp3,25,
245,411803,Ortalis,squamata,Scaled Chachalaca,https://www.xeno-canto.org/411803/download,XC411803-Aracua escamoso2 (Ortalis squamata-OK-OK).mp3,33,
246,411802,Ortalis,squamata,Scaled Chachalaca,https://www.xeno-canto.org/411802/download,XC411802-Aracua escamoso1 (Ortalis squamata-OK-OK).mp3,7,
247,298142,Ortalis,squamata,Scaled Chachalaca,https://www.xeno-canto.org/298142/download,XC298142-Ortalis squamata_Floripa_1057.mp3,71,
248,45600,Ortalis,squamata,Scaled Chachalaca,https://www.xeno-canto.org/45600/download,Cracidae._Ortalis_guttata_PM_Lagoa_do_Peri_Fpolis_11.03.2010_ELXCW.mp3,25,
249,8211,Ortalis,squamata,Scaled Chachalaca,https://www.xeno-canto.org/8211/download,Araqua - Ortalis squammata.mp3,13,"Coereba flaveola, Furnarius rufus, Troglodytes aedon"
250,7385,Ortalis,squamata,Scaled Chachalaca,https://www.xeno-canto.org/7385/download,Araqua.mp3,12,Coryphospingus cucullatus
251,505430,Ortalis,motmot,Little Chachalaca,https://www.xeno-canto.org/505430/download,XC505430-LS111137 Variable Chacalaca.mp3,64,
252,505429,Ortalis,motmot,Little Chachalaca,https://www.xeno-canto.org/505429/download,XC505429-LS111136 Variable Chacalaca.mp3,12,
253,494070,Ortalis,motmot,Little Chachalaca,https://www.xeno-canto.org/494070/download,XC494070-2-8-2019 7e25 Aracoa.mp3,33,"Vireo chivi, Trogon viridis, Thraupis palmarum"
254,494068,Ortalis,motmot,Little Chachalaca,https://www.xeno-canto.org/494068/download,XC494068-2-8-2019 6e51 Aracoa.mp3,51,"Vireo chivi, Thraupis episcopus, Ramphocelus carbo"
255,303408,Ortalis,motmot,Little Chachalaca,https://www.xeno-canto.org/303408/download,XC303408-Ortalis motmot_Mocidade_1165.mp3,70,
256,493617,Ortalis,superciliaris,Buff-browed Chachalaca,https://www.xeno-canto.org/493617/download,XC493617-14-07-‎2019  ‏‎16e1 Aracoa de sombrancelhas.mp3,30,
257,493616,Ortalis,superciliaris,Buff-browed Chachalaca,https://www.xeno-canto.org/493616/download,XC493616-14-07-‎2019  ‏‎15e47 Aracoa de sombrancelhas.mp3,13,
258,423061,Ortalis,superciliaris,Buff-browed Chachalaca,https://www.xeno-canto.org/423061/download,XC423061-STE-003  Ortalis superciliaris.mp3,110,
259,11043,Ortalis,superciliaris,Buff-browed Chachalaca,https://www.xeno-canto.org/11043/download,Ortalis superciliaris_03.mp3,61,Herpsilochmus sellowi
260,443389,Penelope,superciliaris,Rusty-margined Guan,https://www.xeno-canto.org/443389/download,XC443389-Jacupemba SERRA (Penelope superciliaris-OK-OK)23-9-18 18e10.mp3,33,Crypturellus undulatus
261,469284,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/469284/download,XC469284-Jacuacu (Penelope obscura-OK) 17‎-4-‎2019 ‏‎6e22.mp3,67,Furnarius rufus
262,469283,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/469283/download,XC469283-Jacuacu  (Penelope obscura-OK) 13‎-4-‎2019 ‏‎14e44.mp3,10,
263,433347,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/433347/download,XC433347-Penelope obscura2.mp3,294,
264,415423,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/415423/download,XC415423-Jacuguacu ANT (Penelope obscura-OK-OK).mp3,22,Cissopis leverianus
265,336111,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/336111/download,XC336111-1154_01.mp3,66,
266,294712,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/294712/download,XC294712-Cracidae_Penelope_obscura_19_06_2015_H10_33_Doutor_Pedrinho.mp3,25,
267,41943,Penelope,obscura,Dusky-legged Guan,https://www.xeno-canto.org/41943/download,Penelope obscura_Vidal Ramos_SC_02-11-2009.mp3,72,"Zonotrichia capensis, Pachyramphus polychopterus, Attila phoenicurus"
268,415421,Penelope,ochrogaster,Chestnut-bellied Guan,https://www.xeno-canto.org/415421/download,XC415421-Jacu de barriga castanha (Penelope ochrogaster-OK-OK).mp3,26,
269,100813,Penelope,ochrogaster,Chestnut-bellied Guan,https://www.xeno-canto.org/100813/download,Penelope-ochrogaster-BMelg-MT-Brazil17-5-08-ASilveira.mp3,19,
270,414136,Pipile,cujubi,Red-throated Piping Guan,https://www.xeno-canto.org/414136/download,XC414136-Cojubi (Aburria cujubi-OK-OK).mp3,5,
271,108686,Pipile,cujubi,Red-throated Piping Guan,https://www.xeno-canto.org/108686/download,Red-throated Piping-Guan song 9-18-11.mp3,42,
272,268229,Pipile,jacutinga,Black-fronted Piping Guan,https://www.xeno-canto.org/268229/download,XC268229-Pipile_jacutinga_(Black-fronted_Piping_Guan)e.p.21.07.15.mp3,60,Synallaxis ruficapilla
273,37931,Mitu,tuberosum,Razor-billed Curassow,https://www.xeno-canto.org/37931/download,Razor-billed Curassow2009-8-18short1.mp3,64,
274,402823,Crax,fasciolata,Bare-faced Curassow,https://www.xeno-canto.org/402823/download,XC402823-A0450812 crax fas.mp3,8,
275,130288,Crax,fasciolata,Bare-faced Curassow,https://www.xeno-canto.org/130288/download,XC130288-20110928-0613-1190-BR-MT-Cristalino Reserve-Bare-faced Curassow_male song+calls.mp3,161,
276,504358,Crax,blumenbachii,Red-billed Curassow,https://www.xeno-canto.org/504358/download,XC504358-Mutum de bico vermelho (Crax blumenbachii-OK) 19-10-2019 5e20.mp3,41,"Myrmotherula axillaris, Crypturellus soui, Attila spadiceus"
277,504357,Crax,blumenbachii,Red-billed Curassow,https://www.xeno-canto.org/504357/download,XC504357-Mutum de bico vermelho (Crax blumenbachii-OK) 19-10-2019 5e19.mp3,37,"Myrmotherula axillaris, Crypturellus soui"
278,66591,Colinus,cristatus,Crested Bobwhite,https://www.xeno-canto.org/66591/download,COLCRI03.mp3,37,
279,393337,Odontophorus,gujanensis,Marbled Wood Quail,https://www.xeno-canto.org/393337/download,XC393337-Odontophorus Gujanensis.mp3,15,
280,390129,Odontophorus,gujanensis,Marbled Wood Quail,https://www.xeno-canto.org/390129/download,XC390129-Odontophorus gujanensis_PF_1953.mp3,30,
281,370564,Odontophorus,gujanensis,Marbled Wood Quail,https://www.xeno-canto.org/370564/download,XC370564-uru corcovado.MP3,61,
282,151927,Odontophorus,gujanensis,Marbled Wood Quail,https://www.xeno-canto.org/151927/download,XC151927-Odontophorus gujanensis_Itaituba_1078.mp3,47,
283,121157,Odontophorus,gujanensis,Marbled Wood Quail,https://www.xeno-canto.org/121157/download,XC121157-Odontophorus gujanensis_Itaituba_1164.MP3,56,
284,119854,Odontophorus,gujanensis,Marbled Wood Quail,https://www.xeno-canto.org/119854/download,XC119854-Odontophorus gujanensis_Carajas_1430.MP3,21,Lipaugus vociferans
285,435698,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/435698/download,XC435698-Uru (Odontophorus capueira-OK)TUC 8-9 18e15.mp3,94,
286,435690,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/435690/download,XC435690-Uru2 (Odontophorus capueira-OK)  12-9 8e15.mp3,14,
287,426153,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/426153/download,XC426153-o. capueira.mp3,73,"Turdus rufiventris, Grallaria varia"
288,347713,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/347713/download,XC347713-Odontophorus_capueira_Itanhaem_SP_22_Dec_2016_song_RSS.mp3,5,
289,287755,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/287755/download,"XC287755-Spot-winged Wood-Quail, 28.10., song.mp3",15,"Chiroxiphia caudata, Attila rufus"
290,215642,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/215642/download,"XC215642-Spot-winged Wood-Quail (song, Brazil, Serra de Baturite, aug2011, 1).MP3",71,
291,207578,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/207578/download,XC207578-Spot-winged wood-quail_Ititaria_NP_Dreyer.mp3,19,
292,43015,Odontophorus,capueira,Spot-winged Wood Quail,https://www.xeno-canto.org/43015/download,232_Odontophorus capueira_Guaramiranga_15_I_10_Ciro Albano.mp3,119,
293,435878,Odontophorus,stellatus,Starred Wood Quail,https://www.xeno-canto.org/435878/download,"XC435878-Starred Woodquail, song, 180905-000.mp3",18,
294,469221,Tachybaptus,dominicus,Least Grebe,https://www.xeno-canto.org/469221/download,XC469221-Tachybatus dominicanus_Carajas_1022.mp3,32,
295,413529,Tachybaptus,dominicus,Least Grebe,https://www.xeno-canto.org/413529/download,XC413529-Mergulhao pequeno2 (Tachybaptus dominicus-OK-OK).mp3,5,
296,413528,Tachybaptus,dominicus,Least Grebe,https://www.xeno-canto.org/413528/download,XC413528-Mergulhao pequeno1 (Tachybaptus dominicus-OK-OK).mp3,20,
297,62670,Tachybaptus,dominicus,Least Grebe,https://www.xeno-canto.org/62670/download,Tachybaptus dominicus (LDNA).mp3,34,
